id,topic,source,text,replyCount,vaderCatLabel,vaderCat
5a90455b10f40f00018c2aea,National,nyt_kaggle,The states governor and Republican leaders proposed on Friday the most significant move toward gun control in Florida in decades ,859,high,1.0
5a903ed510f40f00018c2ac8,OpEd,nyt_kaggle,Colleges should stop trivializing the transmission of knowledge ,435,high,1.0
5a9038e110f40f00018c2aad,Dining,nyt_kaggle,Made with ground lamb  this version of a beloved dish is spiced with cumin  coriander  cinnamon and a touch of cayenne ,10,low,0.0
5a902a4e10f40f00018c2a69,Washington,nyt_kaggle,The action was a clear signal  near the end of an Olympic Games marked by a rapprochement on the Korean Peninsula  that his pressure campaign would not let up ,209,high,1.0
5a90267b10f40f00018c2a61,Washington,nyt_kaggle,The plea deal could be a sign that Mr  Gates plans to share incriminating information against Paul Manafort  the former Trump campaign chairman  or other members of the campaign ,1302,high,1.0
5a90259b10f40f00018c2a5e,RealEstate,nyt_kaggle,Gary Barnett  the developer behind Manhattans most expensive tower  is starting his first project in Downtown Brooklyn  complete with rooftop pool ,25,high,1.0
5a901e0a10f40f00018c2a41,National,nyt_kaggle,Friday  Candidates for governor spar in San Diego  a powerful state senator resigns  and a Riverside County native nabs ice hockey gold ,21,low,0.0
5a9013e110f40f00018c2a22,Styles,nyt_kaggle,Meet the people who gather for the extravaganza known as the Bronner Bros  show in Atlanta ,6,low,0.0
5a900bd210f40f00018c2a0f,Sports,nyt_kaggle,Despite the country being barred from the Winter Games  Russian athletes and fans showed up and had a good time ,9,high,1.0
5a8ff97010f40f00018c29d6,Sports,nyt_kaggle,Nadezhda Sergeeva is the second Russian athlete at the Games to test positive for a banned substance  Will Russia get its flag back now ,42,low,0.0
5a8ff85e10f40f00018c29d1,Sports,nyt_kaggle,Team U S A  won Olympic gold in womens hockey for the first time since   For the players  this was about more than their sport ,55,high,1.0
5a8ff44b10f40f00018c29c2,Metro,nyt_kaggle,Friday  The Worst Commute of the Week award  wet weather and a slew of film festivals ,20,high,1.0
5a8ff44610f40f00018c29c0,Well,nyt_kaggle,A reader asks  Can you get sick just from sitting in an overly air conditioned room or going out without a jacket  Or do you need to actually catch a virus ,154,high,1.0
5a8ff44210f40f00018c29bf,Well,nyt_kaggle,Missy possesses an openness  a willingness to dive right in and live in the moment  while I find it hard to get out of my own head ,25,high,1.0
5a8ff15710f40f00018c29ba,Sports,nyt_kaggle,Cross country skiers require  on average  more daily calories than any other type of athlete  But the constant need to eat can take over their lives ,113,high,1.0
5a8ff0cc10f40f00018c29b8,OpEd,nyt_kaggle,Someday  hopefully  we can undo this presidents corruption ,505,high,1.0
5a8ff0cc10f40f00018c29b7,OpEd,nyt_kaggle,My eyesight is in jeopardy  But I see some things more clearly than ever ,1232,high,1.0
5a8ff0cb10f40f00018c29b6,OpEd,nyt_kaggle,The terrible compromises of serving Trump ,103,high,1.0
5a8fed3d10f40f00018c29ac,Learning,nyt_kaggle,A filmmaker celebrates the discovery of the coelacanth  the fossil like fish time left behind ,31,low,0.0
5a8fe6c810f40f00018c2991,RealEstate,nyt_kaggle,Once you have decided its time to move out of the city  how do you figure out which suburb will suit you best ,169,high,1.0
5a8fe66c10f40f00018c2990,National,nyt_kaggle,On remote islands off the coast of Maine  small bands of residents stay through the long winter  They embrace the emptiness and a frontier sensibility ,126,high,1.0
5a8fe66b10f40f00018c298f,Business,nyt_kaggle,To understand the wild swings on Wall Street  consider a farm town  a long drought and the cost of flood insurance ,93,high,1.0
5a8fe63410f40f00018c2971,Learning,nyt_kaggle,How would you feel if you knew some adults in your school were carrying concealed weapons ,447,high,1.0
5a8fe25c10f40f00018c2969,Foreign,nyt_kaggle,A speech in New Delhi was to focus on Indo Pacific ties  After criticism about mixing profit and policy  it became a chat about business and family ,112,high,1.0
5a8fca2d10f40f00018c2934,Business,nyt_kaggle,The unemployment rate for black workers hit its lowest point on record recently  But even a strong labor market has limits in spreading opportunity widely ,89,high,1.0
5a8fca0a10f40f00018c2933,Foreign,nyt_kaggle,Manlio Fabio Beltrones has been implicated in a far reaching graft investigation  according to documents and testimony reviewed by The New York Times ,14,low,0.0
5a8fca0910f40f00018c2932,Learning,nyt_kaggle,What do you think this image is saying ,26,low,0.0
5a8fc68610f40f00018c2927,Smarter Living,nyt_kaggle,A shopping ban may sound impossible  or only for people who can already afford to live lean  but with the right rules  you can do it too ,27,high,1.0
5a8fa11d10f40f00018c28d4,Weekend,nyt_kaggle,Thank you for your service  Marie Kondo  Meet Eiko  In her new book  a mega seller in Japan  this yoga teacher says even the stiffest people can do the splits ,28,high,1.0
5a8f9c6310f40f00018c28c6,Foreign,nyt_kaggle,The authorities say Kavous Seyed Emami  a prominent environmentalist  committed suicide in prison  His wife and sons doubt that  and are demanding answers ,47,high,1.0
5a8f9b4c10f40f00018c28c4,National,nyt_kaggle,A revision of the United States Citizenship and Immigration Services mission statement omits the phrase nation of immigrants ,53,high,1.0
5a8f975510f40f00018c28bc,Weekend,nyt_kaggle,This divinely wrought  beautifully sung New Group production finds compassion within a very relevant satire ,16,low,0.0
5a8f83c410f40f00018c28a1,Games,nyt_kaggle,Trenton Charlson starts our solving weekend ,147,high,1.0
5a8f82bf10f40f00018c28a0,Washington,nyt_kaggle,Last weeks school massacre in Florida set the well worn machinery of Americas gun debate in motion  But angry students injected new passion into a stale fight ,142,high,1.0
5a8f7bb310f40f00018c2893,Business,nyt_kaggle,The troubled Chinese company had spent billions of dollars buying up hotels and other high profile properties around the world ,34,high,1.0
5a8f7b5710f40f00018c2892,OpEd,nyt_kaggle,Steven Pinker is what we need now ,715,high,1.0
5a8f64ec10f40f00018c286e,Editorial,nyt_kaggle,Even police officers often fail to hit their target when they shoot  How much worse would such an unintended consequence be in a crowded school ,1152,high,1.0
5a8f595610f40f00018c285c,Sports,nyt_kaggle,In a showdown between two Russians  Zagitova beat out Evgenia Medvedeva to win the gold medal  The Americans finished no higher than ninth  their worst collective performance in an Olympics ,145,high,1.0
5a8f586610f40f00018c285a,OpEd,nyt_kaggle,Americas gun madness is part of an assault on the very idea of community ,1299,high,1.0
5a8f572010f40f00018c2856,National,nyt_kaggle,Mr  Feinberg was accused of sexually abusing a female student in the late s  An investigation found the claim credible  though he has denied it ,9,high,1.0
5a8f4c0510f40f00018c2832,Weekend,nyt_kaggle,You say you want a revolution  You wont find it in Songs for Sabotage  which keeps its political voice low and its money on well made art ,9,low,0.0
5a8f4b7710f40f00018c2831,Metro,nyt_kaggle,Seeking a connection when a familiar sense of dread starts to rise ,20,high,1.0
5a8f449710f40f00018c2822,National,nyt_kaggle,The indictment comes weeks after Mr  Greitens  a first term Republican  acknowledged an extramarital affair before he took office ,60,high,1.0
5a8f3ba710f40f00018c2802,Washington,nyt_kaggle,The charges do not involve President Trump or his campaign  but they compound the legal problems for Mr  Manafort  his former campaign chairman ,150,high,1.0
5a8f2b2c10f40f00018c27e0,OpEd,nyt_kaggle,He understood that the ends to which science could be used were forever bound up with the moral choices of its practitioners ,139,high,1.0
5a8f215a10f40f00018c27cb,Foreign,nyt_kaggle,President Emmanuel Macron wants to make it faster and easier to expel migrants who are rejected for asylum  But critics say his new law would go too far ,12,high,1.0
5a8f210a10f40f00018c27c9,Washington,nyt_kaggle,Workers in a small Illinois town are worried that a Supreme Court decision curbing union power would hurt their community ,107,high,1.0
5a8f011010f40f00018c2769,Sports,nyt_kaggle,Russian winners at these Games will hear the unfamiliar Olympic hymn  from   on the medal stand  rather than their national anthem  a penalty for the countrys doping scandal ,18,high,1.0
5a8efb2810f40f00018c2758,Sports,nyt_kaggle,The debate over whether Russia gets its flag for the closing ceremony is delaying talk about a more substantive issue  Russian athletes are still doping ,28,high,1.0
5a8ef86310f40f00018c274f,OpEd,nyt_kaggle,Much of what I learned in the Army is horrifyingly relevant in the classroom ,210,high,1.0
5a8ef0a610f40f00018c272f,Arts&Leisure,nyt_kaggle,Audiences love the classic songs  And producers love filling seats  But in this  MeToo moment  what to make of musicals like My Fair Lady and Carousel ,272,high,1.0
5a8eea9e10f40f00018c271a,Dining,nyt_kaggle,There is an odd magic at work at the Sheepshead Bay  Brooklyn restaurant  where the food grows increasingly rich as the meal goes on ,19,high,1.0
5a8ed40910f40f00018c26c2,RealEstate,nyt_kaggle,The best and worst commutes in the nation ,19,low,0.0
5a8ece4010f40f00018c26aa,Photo,nyt_kaggle,Sarah Blesener documented  programs that teach patriotic values and military skills to American children and teenagers ,12,high,1.0
5a8ecafe10f40f00018c269d,National,nyt_kaggle,Thursday  A man who sold marijuana to celebrities hopes Compton will reconsider its ban  a school shooting threat in Whittier  and a new road map to weight loss ,9,high,1.0
5a8ec1a510f40f00018c2684,Washington,nyt_kaggle,President Trump promoted arming specially trained teachers to fend off school shooters  but rejected active shooter drills to survive a rampage ,1361,high,1.0
5a8eb0e810f40f00018c2656,Culture,nyt_kaggle,The love story between Sally Hawkinss character and amphibian man is part of a grand tradition of cinematic human monster romances  Here are a few more suitors to consider ,17,high,1.0
5a8eaa5710f40f00018c263d,Well,nyt_kaggle,I had a rare and dangerous type of ectopic pregnancy  in which the embryo implanted on the scar of a previous cesarean section ,28,high,1.0
5a8ea2e510f40f00018c2626,Magazine,nyt_kaggle,Believing in your healthful habits is a healthful habit in itself ,113,high,1.0
5a8ea2de10f40f00018c2624,Well,nyt_kaggle,Going to sleep within two hours of eating dinner and snacking after dinner were also associated with obesity  but skipping breakfast was not ,25,low,0.0
5a8ea2d510f40f00018c2623,Metro,nyt_kaggle,Thursday  The th century woman who desegregated New York Citys public transit  colder weather  and Beer Week ,19,high,1.0
5a8e9f4910f40f00018c261a,OpEd,nyt_kaggle,Journalism under the siege of the perpetually enraged reader ,562,high,1.0
5a8e94ee10f40f00018c25f8,Travel,nyt_kaggle,The gastronomic scene has been growing by leaps and bounds  And then  both within and beyond the citys boundaries  theres the wine  malbecs  torrontes and more ,8,low,0.0
5a8e94dc10f40f00018c25f4,Upshot,nyt_kaggle,For cities fearing an undercount  the  census has already started ,14,low,0.0
5a8e94d610f40f00018c25f3,RealEstate,nyt_kaggle,Short on space in Manhattan  and planning a family  they made the leap to the suburbs  But owning a house presented its own challenges ,28,high,1.0
5a8e94c610f40f00018c25ee,Business,nyt_kaggle,One reason for the evictions  legal advocates say  is that the residents better paying Medicare coverage is ending and will be replaced by Medicaid ,176,high,1.0
5a8e94b810f40f00018c25ec,Learning,nyt_kaggle,Should a job seeker forswear an unfair system at the cost of not getting the job ,88,high,1.0
5a8e8c8210f40f00018c25d2,Sports,nyt_kaggle,The American  who won gold when the sport debuted at the  Games  was joined on the podium by his countryman Alex Ferreira  Nico Porteous of New Zealand took bronze ,5,low,0.0
5a8e788d10f40f00018c25a5,Learning,nyt_kaggle,What is the most unusual food you have ever eaten ,13,high,1.0
5a8e751b10f40f00018c259d,Smarter Living,nyt_kaggle,Weve compiled free  low cost  reversible and take it with you changes renters can make in their homes to save on their heating bills ,9,high,1.0
5a8e4e8310f40f00018c253e,Sports,nyt_kaggle,Many Olympic spectators  particularly those from Japan and South Korea  have been waving the national flags of other competitors at figure skating events ,11,low,0.0
5a8e3e3210f40f00018c2528,Washington,nyt_kaggle,Senator Rubio and a spokeswoman for the N R A  were repeatedly heckled at a nationally televised forum after they refused to back new measures ,1146,high,1.0
5a8e323710f40f00018c2517,Games,nyt_kaggle,Zhouqin Burnikel gets us all turned around ,120,high,1.0
5a8e2f8610f40f00018c2513,Washington,nyt_kaggle,NRATV  the organizations online video channel  has become a little noticed but vital forum for the dissemination of some of the most strident pro gun messaging in politics ,33,high,1.0
5a8e2ed410f40f00018c2510,Culture,nyt_kaggle,A terrific revival of this master playwrights double bill of Homelife and The Zoo Story proves that there was nowhere he would not go ,10,high,1.0
5a8e29cd10f40f00018c2506,Sports,nyt_kaggle,Jocelyne Lamoureux Davidson scored the winning goal in a shootout to give the United States a   victory against Canada  the four time defending Olympic champion ,64,low,0.0
5a8e27eb10f40f00018c2502,Editorial,nyt_kaggle,The enablers of President Bashar al Assad deserve scorn in light of this weeks slaughter in Ghouta ,132,high,1.0
5a8e264410f40f00018c24fe,Washington,nyt_kaggle,Administration officials say that Ivanka Trump could smooth some of the tensions that flared during the vice presidents visit  even if they insist that is not the purpose of her trip ,203,high,1.0
5a8e22a710f40f00018c24f6,OpEd,nyt_kaggle,Donald Trump  Finally  some good news for James Buchanan ,724,high,1.0
5a8e163310f40f00018c24dc,Foreign,nyt_kaggle,More than  people have been killed during an intense bombardment in eastern Ghouta  and underground shelters are filling up with fleeing residents ,9,high,1.0
5a8e10de10f40f00018c24d8,Metropolitan,nyt_kaggle,Fifteen years after a college student was found shot five times in a quiet Brooklyn neighborhood  the circumstances of his death remain muddled  And a man convicted in the killing remains in limbo ,56,high,1.0
5a8e099a10f40f00018c24c1,Climate,nyt_kaggle,A new candidate was needed after the White House withdrew its previous nominee  who had drawn criticism for calling carbon dioxide the gas of life ,24,high,1.0
5a8e040a10f40f00018c24ad,Business,nyt_kaggle,The user who posted the video  mike m   stands by his baseless theory that a student at the school is really an actor  And he says hes not going to stop ,442,high,1.0
5a8df9f710f40f00018c2496,Metro,nyt_kaggle,Getting a little help consoling a cranky  year old,11,low,0.0
5a8df36e10f40f00018c2481,Upshot,nyt_kaggle,They seemed not to believe that they would be allowed to strive for partisan balance in addressing Republican gerrymandering ,35,high,1.0
5a8ded3510f40f00018c246d,Business,nyt_kaggle,The carmaker declined to elaborate on what led to the departure of Raj Nair  who had been with the company for three decades and had led its North American operations since June ,17,high,1.0
5a8de57210f40f00018c245d,OpEd,nyt_kaggle,What do Americas mass shootings have in common  Guns  yes  But also  boys ,1595,high,1.0
5a8ddd8f10f40f00018c2446,Magazine,nyt_kaggle,Election officials have insisted that machines cant be remotely compromised because theyre not connected to the internet  But security experts point out crucial ways in which they are ,148,high,1.0
5a8dd07310f40f00018c241e,Well,nyt_kaggle,People with invasive pneumococcal disease were  percent more likely to be using opioids ,10,high,1.0
5a8dd02010f40f00018c241b,BookReview,nyt_kaggle,The Facebook co founders rise was meteoric  He argues that the same forces that helped him succeed have made it harder for others  In a new book  Fair Shot  he proposes a bold solution ,19,high,1.0
5a8dc1ef10f40f00018c23ee,Science,nyt_kaggle,Astronomers rarely see the beginnings of these explosions  but an Argentine amateurs lucky picture helped them study the start of a massive stars violent death ,18,high,1.0
5a8dbc2110f40f00018c23d8,National,nyt_kaggle,A week after a shooting killed  at their high school  students were lobbying state lawmakers to strengthen gun control  and meeting with resistance ,782,high,1.0
5a8dba7310f40f00018c23d3,Business,nyt_kaggle,How Natasha Singer  a tech reporter at The Times  uses tech when she chronicles the industrys effect on education  privacy and our health ,7,low,0.0
5a8db18010f40f00018c23bb,Washington,nyt_kaggle,An afternoon listening session in the State Dining Room included those affected by school shootings in Parkland  Fla   Littleton  Colo   and Newtown  Conn ,1454,high,1.0
5a8da36310f40f00018c2393,Foreign,nyt_kaggle,The aide  Shlomo Filber  could support the most damning charge of favors to an Israeli communications giant in exchange for fawning news coverage ,47,high,1.0
5a8d8bf810f40f00018c2349,Business,nyt_kaggle,It can be tempting to hook up everything you love to the internet  But take a moment to appreciate some of the objects that can remain unplugged ,25,high,1.0
5a8d898e10f40f00018c233b,Arts&Leisure,nyt_kaggle,Our film critic rewatched key films by the auteur to see if they held up in the  MeToo moment  He came to surprising conclusions ,138,high,1.0
5a8d827110f40f00018c2324,RealEstate,nyt_kaggle,Until recently  the housing market in France was sluggish  but now its starting to pick up  especially in popular areas like Provence ,8,high,1.0
5a8d7bce10f40f00018c2309,National,nyt_kaggle,Wednesday  Eso Won Books preserves its identity decades after opening  a state gun law stands  and cold weather sends a chill through the state ,9,low,0.0
5a8d7bb610f40f00018c2308,RealEstate,nyt_kaggle,A Tudor style house in Providence  a condominium in a renovated church in Denver and a  Spanish colonial in Tucson ,5,low,0.0
5a8d7b7710f40f00018c2305,Science,nyt_kaggle,A new study could help make the case for treating flamingos as Florida natives  which could entitle them to certain protections in the state ,5,high,1.0
5a8d74e010f40f00018c22e3,Obits,nyt_kaggle,Mr  Graham spread the Gospel around the world through a combination of religious conviction  commanding stage presence and shrewd use of advanced communication technologies ,200,high,1.0
5a8d746110f40f00018c22e0,Learning,nyt_kaggle,In this lesson  students learn more about the immigrants affected  evaluate the policy proposals and explore ways to get their voices heard ,5,high,1.0
5a8d5f8410f40f00018c22af,Insider,nyt_kaggle,Maribel Vinson  a three time Olympian and renowned coach  had another distinction that is almost forgotten  She was the first female sportswriter at The New York Times ,48,high,1.0
5a8d514b10f40f00018c228b,Metro,nyt_kaggle,Wednesday  Fading advertisements  record temperatures expected  and the murder of Malcolm X ,16,low,0.0
5a8d514610f40f00018c2289,Upshot,nyt_kaggle,Broadly defined  sexual harassment is surprisingly pervasive  a new survey finds  and men are targets  too ,127,high,1.0
5a8d513f10f40f00018c2288,Well,nyt_kaggle,Stress weakens the brains ability to learn and retain information  but exercise may counteract those effects by bolstering communication between brain cells ,77,high,1.0
5a8d513a10f40f00018c2287,Well,nyt_kaggle,I waited to draw up a social media contract for my  year old until I could see where the trouble spots were  I found them fast ,259,high,1.0
5a8d4dc310f40f00018c2281,OpEd,nyt_kaggle,The Russian email hacking mattered  Their troll army is a phantom menace ,678,high,1.0
5a8d4dbf10f40f00018c227f,OpEd,nyt_kaggle,The novel that rocked your world when you were  may leave you baffled and disinterested  years later ,119,high,1.0
5a8d4ae810f40f00018c2273,Sports,nyt_kaggle,Its peak snow crab season right now  the noted chef David Chang said  I dont know if people understand  Our correspondent knew that  and much more ,276,high,1.0
5a8d49f510f40f00018c2270,Sports,nyt_kaggle,Kikkan Randall and Jessie Diggins won gold in the womens team sprint freestyle  the first U S  medal in cross country since  ,109,low,0.0
5a8d45d110f40f00018c2266,Foreign,nyt_kaggle,President Trump and Prime Minister Malcolm Turnbull  whose relationship got off to a rough start a year ago  will meet at the White House with much to discuss ,8,high,1.0
5a8d436210f40f00018c2258,Business,nyt_kaggle,Next to Apples iOS and Googles Android  Amazons voice assistant may be turning into the third great consumer computing platform of our era ,102,high,1.0
5a8d436810f40f00018c225b,Travel,nyt_kaggle,Hotels  shops  bars  restaurants  dogs are welcomed warmly just about everywhere  For Pip  a k a  Pierre   the prancing was never better ,92,low,0.0
5a8d436110f40f00018c2257,Magazine,nyt_kaggle,From Lady Bird to Three Tall Women to a revival of Roseanne  the  year old actress is finally showing off the extent of her range ,115,low,0.0
5a8d435810f40f00018c2254,Washington,nyt_kaggle,The Border Patrol is aggressively using a little known authority to set up checkpoints and search private property to crack down on illegal immigration ,236,high,1.0
5a8d435310f40f00018c2253,Upshot,nyt_kaggle,New research suggests that for the economy to become more productive  demand matters ,73,high,1.0
5a8d434110f40f00018c2250,Arts&Leisure,nyt_kaggle,The theater that will house the play has been rebuilt in the hope that it will run for many  many years  So why is J K  Rowling worried ,21,high,1.0
5a8d433c10f40f00018c224d,National,nyt_kaggle,A national effort is underway to arm and train school staff members  but a former assistant principal who survived an attack believes its misguided ,556,high,1.0
5a8d433b10f40f00018c224c,Magazine,nyt_kaggle,The magazines Ethicist columnist on reaping the benefits of nepotism and confronting an abusive man on the subway ,82,high,1.0
5a8d433a10f40f00018c224b,Washington,nyt_kaggle,Their hopes for a detente with Mr  Trump  who effectively staged a hostile takeover of a party he joined only in   reflect the realization that rank and file Republicans have come to embrace the president ,119,high,1.0
5a8d433210f40f00018c224a,Magazine,nyt_kaggle,The Players Tribune  a pet project of Derek Jeters  allows the stars to tell their own stories  Its occasionally great  but is it journalism ,33,low,0.0
5a8d432f10f40f00018c2248,Learning,nyt_kaggle,In your opinion  does it improve or worsen romantic interactions  How so ,50,high,1.0
5a8cf97810f40f00018c21a8,Foreign,nyt_kaggle,The European Union has bestowed huge sums on Poland  but the country has fomented discord over identity  solidarity and  perhaps most important  the rule of law ,158,high,1.0
5a8cf97910f40f00018c21a9,Foreign,nyt_kaggle,Electoral campaign slogans warn against the migrants invasion  but Italys social fabric has already changed ,60,high,1.0
5a8ce0ba10f40f00018c218e,Games,nyt_kaggle,Ori Brian and Zach Spitz mail this one in  but in a good way ,165,high,1.0
5a8cdd3f10f40f00018c2186,Culture,nyt_kaggle,A political neophyte discovers the ethical nightmare of governance  lobbyists and donors and super PACs  oh my   in Sarah Burgesss new play ,8,high,1.0
5a8cd06a10f40f00018c216f,Washington,nyt_kaggle,Jared Kushner  frustrated about the issue and concerned that Mr  Kelly has targeted him personally with the directive  has told colleagues that he is reluctant to give up his high level access ,647,high,1.0
5a8cc92810f40f00018c2167,National,nyt_kaggle,Students fed up with gun violence hopped a bus to Tallahassee  Fla   and planned protests from coast to coast  Whether their activism would amount to anything was far from clear ,193,high,1.0
5a8cc85510f40f00018c2165,OpEd,nyt_kaggle,A graduate of Stoneman Douglas High School has been close to four mass shootings in Florida  She wants last weeks to be the last ,286,high,1.0
5a8cc69c10f40f00018c215f,Editorial,nyt_kaggle,Maybe sensible teenagers  sickened by the terror they must live with at school  can at last compel their senseless elders to act ,981,high,1.0
5a7101c110f40f00018be961,Travel,nyt_kaggle,Meet the all female Brazilian drum group that is challenging gender norms ,25,low,0.0
5a70fc1210f40f00018be950,Washington,nyt_kaggle,Treasury Secretary Steven Mnuchin urged Congress to lift the debt ceiling as lawmakers embark on a spending spree ,111,high,1.0
5a70f8f810f40f00018be943,Metro,nyt_kaggle,A woman finds out what happens when you dont pay your fare before boarding ,10,high,1.0
5a70eb8110f40f00018be925,Editorial,nyt_kaggle,The reaction against his authoritarian impulses  assault on truth and cruelties great and petty has revealed abiding American strengths ,639,high,1.0
5a70d1d210f40f00018be8d9,OpEd,nyt_kaggle,Ive lived in Cleveland all my life  and Im glad to see the racist mascot go ,80,high,1.0
5a70d1ad10f40f00018be8d8,Foreign,nyt_kaggle,One of Africas richest cities is threatening to turn off the taps to its four million residents  cutting off homes and most businesses ,67,high,1.0
5a70c57b10f40f00018be8ac,OpEd,nyt_kaggle,The normalcy of a State of the Union address serves as a reminder of what works against Trump ,167,high,1.0
5a70b7f310f40f00018be885,Sports,nyt_kaggle,We invite members of the gymnastics community to a conversation about the future of the sport and what changes they expect in the wake of the Nassar trial ,15,high,1.0
5a70af8c10f40f00018be864,Culture,nyt_kaggle,A trailer for the new movie  starring Jon Hamm  has been the subject of scathing criticism  Detractors say it stereotypes and dehumanizes Arabs ,52,high,1.0
5a70acb510f40f00018be85c,Business,nyt_kaggle,The false warning on Jan    which touched off panic and confusion  happened when an employee with a poor work record misinterpreted instructions  a state report said ,218,high,1.0
5a70a17f10f40f00018be830,Dining,nyt_kaggle,For the first time  a Major Food Group menu doesnt quite measure up to its restaurants busy spectacle ,45,high,1.0
5a70915310f40f00018be7f6,Well,nyt_kaggle,Overweight binge eaters may be particularly susceptible to the influence of fluctuations in appetite regulating hormones ,140,high,1.0
5a70912a10f40f00018be7f5,Metro,nyt_kaggle,A special election is needed to fill the State Senate seat left vacant by George Latimer  a Democrat  who won the race for Westchester County executive ,17,low,0.0
5a708d4710f40f00018be7e8,Washington,nyt_kaggle,President Trump delivered his first State of the Union address  followed by Representative Joseph Kennedy IIIs response for the Democrats ,394,high,1.0
5a7075f610f40f00018be7a1,Foreign,nyt_kaggle,Carles Puigdemont  the separatist leader  is in Belgium and faces criminal charges in Spain  But he is the only candidate regional lawmakers will consider ,7,high,1.0
5a70723a10f40f00018be796,National,nyt_kaggle,Mr  Kennedy  a scion of the political dynasty  said the Trump administration was a rebuke of our highest American ideal  that we are all worthy ,339,high,1.0
5a70693710f40f00018be777,Business,nyt_kaggle,The three companies will create a new venture with the goal of simplifying coverage for their employees  in a move that unsettled the health care world ,891,high,1.0
5a70635610f40f00018be763,Foreign,nyt_kaggle,The administration outraged lawmakers by not imposing new sanctions while upsetting Moscow by releasing a list of senior Russian officials and oligarchs ,121,high,1.0
5a705e5610f40f00018be74f,Sports,nyt_kaggle,Minnesotans who envisioned a hometown championship party for the Vikings now must host fans of the team that knocked them out of the playoffs ,46,high,1.0
5a70504a10f40f00018be72d,Metro,nyt_kaggle,Tuesday  The presidents annual address  comic book club  and a super blue blood moon ,9,high,1.0
5a70503610f40f00018be72c,Metro,nyt_kaggle,Kevin Corbett  top executive at a global construction and engineering firm  is about to take over one of the worst commuter railroads in the country ,30,high,1.0
5a704cbc10f40f00018be721,OpEd,nyt_kaggle,The saga of Strava  an app that inadvertently revealed the locations of military personnel  is the latest sign that we need better control over our data ,128,high,1.0
5a704cbd10f40f00018be722,OpEd,nyt_kaggle,Edward Lansdale understood the Vietnam War better than anyone and tried to point out the tragic mistakes  Too bad no one listened ,70,high,1.0
5a70494610f40f00018be717,Upshot,nyt_kaggle,Evidence suggests you may want to be more cautious near theaters in April   when Fast and Furious  is expected to arrive ,46,high,1.0
5a7043a610f40f00018be707,Culture,nyt_kaggle,After Hillary Clinton appeared on the Grammys  the U N  ambassador tweeted that the awards show should not ruin great music with trash  James Corden fired back ,14,high,1.0
5a7042a210f40f00018be704,RealEstate,nyt_kaggle,Buying a home in Connecticut seemed like a good idea to two longtime Manhattanites  so long as the renovation required was mostly aesthetic ,39,low,0.0
5a70424210f40f00018be6fc,Foreign,nyt_kaggle,Prime Minister Abadi is a national hero  but in Iraqs tricky sectarian system  that doesnt mean he will win the election ,17,high,1.0
5a70423f10f40f00018be6f8,Travel,nyt_kaggle,A handful of practical tips to help make sure your next trip to the worlds most populous country is smooth sailing from start to finish ,24,high,1.0
5a70424110f40f00018be6fa,Magazine,nyt_kaggle,The chaotic spirit of the internet  in which every claim is disputed  every authority fallible  keeps creeping further into American life ,11,high,1.0
5a70422c10f40f00018be6f2,BookReview,nyt_kaggle,Thats What She Said  by the former USA Today editor in chief Joanne Lipman  tackles gender politics at work with sympathy and reams of data ,13,high,1.0
5a70422c10f40f00018be6f3,Styles,nyt_kaggle,CBD from the cannabis plant is the buzziest skin care ingredient of the year  The beauty business is not about to miss out ,30,high,1.0
5a70260710f40f00018be6c3,Learning,nyt_kaggle,Can art be an act of resistance ,21,high,1.0
5a70229610f40f00018be6ba,Smarter Living,nyt_kaggle,People experience six distinct stages of turning adversity into growth  These stages apply to organizations  families  communities and individuals ,5,low,0.0
5a70188310f40f00018be69d,Learning,nyt_kaggle,What do we know about this years dominant virus  HN ,102,high,1.0
5a6ff86510f40f00018be651,Foreign,nyt_kaggle,A master of reinvention  the three time former prime minister is poised to come out a winner in Italys election  Just spare him the Trump comparisons ,98,high,1.0
5a6fdfb710f40f00018be633,Games,nyt_kaggle,Emily Carroll rewards our good behavior ,101,low,0.0
5a6fdfb710f40f00018be632,Culture,nyt_kaggle,In an episode dominated by images of eyes  many of the most significant exchanges relied on little or no speech at all ,9,high,1.0
5a6fcca610f40f00018be620,Washington,nyt_kaggle,How do FISA wiretap applications work  A fight over a classified memo written by Republicans on the House Intelligence Committee has heightened interest in the topic ,82,high,1.0
5a6fcb0010f40f00018be61a,Culture,nyt_kaggle,Hillary Clintons cameo at the Grammys set off a debate about how far glitzy awards shows should go in needling Democrats favorite target ,64,high,1.0
5a6fc92e10f40f00018be617,Washington,nyt_kaggle,White House signals have hard line supporters worried that he will praise bipartisanship instead of ideology  The speech is at  p m  ET  and well have live coverage ,933,high,1.0
5a6fc70210f40f00018be613,Science,nyt_kaggle,On Wednesday  Earth will cast its shadow over the second full moon of January  making it turn red in a lunar eclipse  Heres when and where you can see it ,37,low,0.0
5a6fbcfb10f40f00018be5fe,OpEd,nyt_kaggle,Given the level of angst with the direction of the party  theres never been a better time to start something new ,525,high,1.0
5a6fba5410f40f00018be5f9,Editorial,nyt_kaggle,In a wrongheaded effort to rewrite history  Polands Parliament is debating a bill to criminalize discussion of that nations role in the Holocaust ,289,high,1.0
5a6fb92a10f40f00018be5f6,OpEd,nyt_kaggle,Imagine what the reaction would be to a rumor that Barack Obamas ambassador to the United Nations was sleeping with him ,1242,high,1.0
